0,# 0 0 target:0 c+:1129 c-:1797 score:670.1551412822629 score+:3511.881283121023 score-:6192.5018482500745 nb:5 =l_0c_14 l_0c_1 l_0c_0 l_0c_18 l_0c_10 
0,# 0 0 target:0 c+:1129 c-:1797 score:670.1551412822629 score+:3511.881283121023 score-:6192.5018482500745 nb:5 =l_0c_14 l_0c_1 l_0c_0 l_0c_18 l_0c_10 
1,# 1 1 target:0 c+:4200 c-:4314 score:446.00122776950593 score+:17201.81763112764 score-:19253.42327886737 nb:6 =l_0c_13 l_0c_14 l_0c_11 l_0c_0 l_0c_18 l_0c_3 
2,# 2 2 target:0 c+:1053 c-:1388 score:394.0045084777488 score+:5116.072103237403 score-:7164.8955473216965 nb:7 =l_0c_7 l_0c_10 l_0c_18 l_0c_12 l_0c_1 l_0c_3 l_0c_4 
3,# 3 3 target:0 c+:1600 c-:1740 score:342.401862252432 score+:6229.481078670633 score-:7393.647410328902 nb:4 =l_0c_2 l_0c_9 l_0c_14 l_0c_3 
4,# 4 4 target:0 c+:314 c-:438 score:179.8861288739015 score+:2025.4691558038003 score-:3068.808703272429 nb:8 =l_0c_19 l_0c_3 l_0c_13 l_0c_7 l_0c_10 l_0c_18 l_0c_0 l_0c_6 
5,# 5 5 target:0 c+:4551 c-:4346 score:170.1030641691964 score+:19806.075315255872 score-:20690.611248935693 nb:7 =l_0c_19 l_0c_3 l_0c_13 l_0c_9 l_0c_14 l_0c_11 l_0c_6 
6,# 6 6 target:0 c+:3966 c-:3722 score:167.5385356005554 score+:24693.55099988148 score-:25564.751385004372 nb:7 =l_0c_2 l_0c_12 l_0c_14 l_0c_6 l_0c_4 l_0c_0 l_0c_1 
7,# 7 7 target:0 c+:389 c-:450 score:155.76891387400747 score+:2682.5482439188295 score-:3492.5465960636684 nb:7 =l_0c_19 l_0c_3 l_0c_13 l_0c_2 l_0c_7 l_0c_10 l_0c_18 
8,# 8 8 target:0 c+:543 c-:644 score:145.19889484202417 score+:2878.2523472546723 score-:3633.2866004331977 nb:7 =l_0c_7 l_0c_10 l_0c_18 l_0c_13 l_0c_1 l_0c_11 l_0c_0 
9,# 9 9 target:0 c+:782 c-:971 score:138.63177144575025 score+:3234.580740592493 score-:3955.465952110394 nb:7 =l_0c_12 l_0c_0 l_0c_18 l_0c_4 l_0c_6 l_0c_10 l_0c_3 
10,# 10 0 target:1 c+:1704 c-:668 score:1163.5418041759349 score+:10211.935957140724 score-:4161.518575425864 nb:7 =l_0c_19 l_0c_3 l_0c_13 l_0c_7 l_0c_10 l_0c_18 l_0c_0 
11,# 11 1 target:1 c+:836 c-:133 score:873.5485244156366 score+:5477.813773451535 score-:935.361446490225 nb:7 =l_0c_5 l_0c_10 l_0c_18 l_0c_7 l_0c_15 l_0c_11 l_0c_3 
12,# 12 2 target:1 c+:944 c-:407 score:415.19972365498717 score+:1320.8388110684007 score-:656.5192532204211 nb:1 =l_0c_15 
13,# 13 3 target:1 c+:656 c-:274 score:315.2595018944185 score+:3711.7297333786787 score-:1694.0689212544005 nb:9 =l_0c_5 l_0c_10 l_0c_18 l_0c_7 l_0c_9 l_0c_4 l_0c_0 l_0c_14 l_0c_13 
14,# 14 4 target:1 c+:4969 c-:4487 score:230.61059720552112 score+:24977.814653345176 score-:23917.005906199778 nb:6 =l_0c_7 l_0c_10 l_0c_18 l_0c_1 l_0c_11 l_0c_3 
15,# 15 5 target:1 c+:466 c-:280 score:186.77721993636277 score+:3792.887784501906 score-:2485.447244947367 nb:10 =l_0c_16 l_0c_6 l_0c_4 l_0c_2 l_0c_9 l_0c_0 l_0c_13 l_0c_14 l_0c_12 l_0c_1 
16,# 16 6 target:1 c+:700 c-:232 score:116.8758148301369 score+:1022.7985183304648 score-:555.2952590099172 nb:5 =l_0c_13 l_0c_12 l_0c_18 l_0c_10 l_0c_3 
17,# 17 7 target:1 c+:282 c-:177 score:99.63745211188416 score+:1318.7396702608255 score-:920.1898618132889 nb:5 =l_0c_19 l_0c_3 l_0c_13 l_0c_2 l_0c_14 
18,# 18 8 target:1 c+:72 c-:0 score:49.968250840476294 score+:289.81585487476246 score-:0 nb:8 =l_0c_19 l_0c_3 l_0c_13 l_0c_2 l_0c_7 l_0c_10 l_0c_18 l_0c_12 
19,# 19 9 target:1 c+:132 c-:27 score:22.518862300402475 score+:199.90602524492382 score-:96.31925866307246 nb:6 =l_0c_19 l_0c_3 l_0c_13 l_0c_11 l_0c_18 l_0c_10 
20,# 20 0 target:0 c+:1266 c-:2022 score:1442.9514623504756 score+:4245.958621462102 score-:7420.451838633149 nb:2 =l_1c_10 l_1c_5 
21,# 21 1 target:0 c+:1387 c-:1750 score:623.8661215873333 score+:8688.646699779114 score-:11932.750532033246 nb:7 =l_1c_13 l_1c_0 l_1c_15 l_1c_9 l_1c_6 l_1c_8 l_1c_5 
22,# 22 2 target:0 c+:587 c-:949 score:438.08806449974907 score+:1901.6931191379451 score-:3391.192538437092 nb:4 =l_1c_12 l_1c_3 l_1c_9 l_1c_0 
23,# 23 3 target:0 c+:4938 c-:4321 score:410.4869507770077 score+:7471.1419065344835 score-:8374.2131982439 nb:2 =l_1c_16 l_1c_0 
24,# 24 4 target:0 c+:5006 c-:4565 score:266.4052619797976 score+:7202.608025374075 score-:7788.69960172963 nb:2 =l_1c_11 l_1c_9 
25,# 25 5 target:0 c+:4460 c-:4307 score:264.51942358769975 score+:9201.142258373442 score-:9783.084990266381 nb:2 =l_1c_18 l_1c_5 
26,# 26 6 target:0 c+:4985 c-:4499 score:146.7333578165253 score+:4920.946757810095 score-:5155.720130316535 nb:1 =l_1c_14 
27,# 27 7 target:0 c+:153 c-:283 score:136.19104186696035 score+:743.177214115253 score-:1369.6560067032706 nb:6 =l_1c_15 l_1c_7 l_1c_8 l_1c_3 l_1c_9 l_1c_0 
28,# 28 8 target:0 c+:395 c-:534 score:66.12516318199425 score+:1723.78360534915 score-:1908.9340622587342 nb:3 =l_1c_12 l_1c_16 l_1c_5 
29,# 29 9 target:0 c+:17 c-:60 score:22.853391013571088 score+:65.15756706126368 score-:142.85909650740538 nb:4 =l_1c_18 l_1c_15 l_1c_8 l_1c_9 
30,# 30 0 target:1 c+:4460 c-:1954 score:3279.0737691119343 score+:33176.90017835919 score-:16125.716578977132 nb:7 =l_1c_1 l_1c_14 l_1c_16 l_1c_7 l_1c_2 l_1c_19 l_1c_11 
31,# 31 1 target:1 c+:2160 c-:245 score:2608.4060699212014 score+:15734.861193684717 score-:2171.1496300944737 nb:7 =l_1c_4 l_1c_1 l_1c_14 l_1c_16 l_1c_7 l_1c_2 l_1c_19 
32,# 32 2 target:1 c+:1935 c-:270 score:1753.553447202747 score+:10088.07674746163 score-:2021.730890328995 nb:6 =l_1c_12 l_1c_18 l_1c_15 l_1c_7 l_1c_8 l_1c_14 
33,# 33 3 target:1 c+:1880 c-:172 score:774.9084811324232 score+:4008.7514476198266 score-:909.117523090134 nb:5 =l_1c_12 l_1c_7 l_1c_16 l_1c_8 l_1c_14 
34,# 34 4 target:1 c+:1665 c-:478 score:377.6763973424612 score+:1974.0566069541653 score-:1143.1685328007507 nb:2 =l_1c_19 l_1c_3 
35,# 35 5 target:1 c+:1380 c-:141 score:316.99110263061425 score+:1262.1444516815914 score-:374.5693643158713 nb:3 =l_1c_4 l_1c_9 l_1c_0 
36,# 36 6 target:1 c+:521 c-:370 score:152.90301729820055 score+:2379.8779258066725 score-:1860.0076669927907 nb:4 =l_1c_19 l_1c_6 l_1c_16 l_1c_14 
37,# 37 7 target:1 c+:2336 c-:2057 score:94.12102206199552 score+:6784.786441911334 score-:6464.774966900549 nb:4 =l_1c_8 l_1c_14 l_1c_9 l_1c_0 
38,# 38 8 target:1 c+:1588 c-:174 score:75.51922533608075 score+:638.6848308076939 score-:472.54253506831617 nb:2 =l_1c_12 l_1c_2 
39,# 39 9 target:1 c+:165 c-:15 score:74.40510158373047 score+:373.7963054548467 score-:76.17589911992481 nb:5 =l_1c_15 l_1c_19 l_1c_16 l_1c_14 l_1c_9 
40,# 40 0 target:0 c+:1326 c-:1698 score:964.1658111385013 score+:3890.212780094066 score-:5432.878077915669 nb:1 =l_2c_3 
41,# 41 1 target:0 c+:4606 c-:4457 score:204.00033900351218 score+:5901.011471971661 score-:6227.412014377281 nb:1 =l_2c_1 
42,# 42 2 target:0 c+:4615 c-:4302 score:63.44259810434096 score+:6105.447592921318 score-:6206.955749888263 nb:1 =l_2c_2 
43,# 43 3 target:0 c+:8 c-:24 score:56.729006490620456 score+:39.95392604370078 score-:130.7203364286935 nb:1 =l_2c_5 
44,# 44 4 target:0 c+:5008 c-:4592 score:7.048583938740194e-11 score+:5639.091729054402 score-:5639.091729054515 nb:1 =l_2c_0 
45,# 45 0 target:1 c+:1510 c-:568 score:1848.7986814400292 score+:5015.698102873726 score-:2057.6202125696796 nb:1 =l_2c_4 
46,# 46 1 target:1 c+:655 c-:271 score:911.165257595414 score+:2656.5658044485162 score-:1198.7013922958538 nb:1 =l_2c_6 
47,# 47 2 target:1 c+:282 c-:107 score:471.84014586791307 score+:1287.8750623923079 score-:532.930829003647 nb:1 =l_2c_7 
48,# 48 3 target:1 c+:32 c-:13 score:55.44113491597461 score+:159.27159587669541 score-:70.56578001113604 nb:1 =l_2c_10 
