0,# 0 0 target:0 c+:0 c-:0 score:472.3875528130096 score+:0 score-:0 nb:3 =l_0c_0 l_0c_2 l_0c_5
1,# 1 1 target:0 c+:0 c-:0 score:298.5730011235263 score+:0 score-:0 nb:1 =l_0c_6
2,# 2 2 target:0 c+:0 c-:0 score:275.567151233627 score+:0 score-:0 nb:1 =l_0c_19
3,# 3 3 target:0 c+:0 c-:0 score:710.7191743802036 score+:0 score-:0 nb:7 =l_0c_0 l_0c_3 l_0c_4 l_0c_7 l_0c_13 l_0c_15 l_0c_16
4,# 4 4 target:0 c+:0 c-:0 score:437.34397420544565 score+:0 score-:0 nb:4 =l_0c_0 l_0c_10 l_0c_12 l_0c_18
5,# 5 5 target:0 c+:0 c-:0 score:226.89642849381482 score+:0 score-:0 nb:5 =l_0c_0 l_0c_2 l_0c_8 l_0c_11 l_0c_14
6,# 6 6 target:0 c+:0 c-:0 score:92.89305965516094 score+:0 score-:0 nb:4 =l_0c_0 l_0c_1 l_0c_17 l_0c_18
7,# 7 7 target:0 c+:0 c-:0 score:62.80689454451311 score+:0 score-:0 nb:1 =l_0c_9
8,# 8 0 target:1 c+:0 c-:0 score:382.99032869108845 score+:0 score-:0 nb:4 =l_0c_0 l_0c_4 l_0c_12 l_0c_16
9,# 9 1 target:1 c+:0 c-:0 score:177.835426281737 score+:0 score-:0 nb:4 =l_0c_0 l_0c_10 l_0c_14 l_0c_19
10,# 10 2 target:1 c+:0 c-:0 score:212.99996757836007 score+:0 score-:0 nb:4 =l_0c_0 l_0c_7 l_0c_8 l_0c_18
11,# 11 3 target:1 c+:0 c-:0 score:90.16713247245205 score+:0 score-:0 nb:4 =l_0c_0 l_0c_3 l_0c_4 l_0c_12
12,# 12 4 target:1 c+:0 c-:0 score:39.48114845919201 score+:0 score-:0 nb:5 =l_0c_0 l_0c_10 l_0c_11 l_0c_15 l_0c_17
13,# 13 5 target:1 c+:0 c-:0 score:18.391029888299755 score+:0 score-:0 nb:4 =l_0c_0 l_0c_1 l_0c_4 l_0c_12
14,# 14 6 target:1 c+:0 c-:0 score:16.470912118454283 score+:0 score-:0 nb:4 =l_0c_0 l_0c_4 l_0c_5 l_0c_12
15,# 15 7 target:1 c+:0 c-:0 score:4.768640032224021 score+:0 score-:0 nb:3 =l_0c_0 l_0c_13 l_0c_18
16,# 16 0 target:0 c+:0 c-:0 score:1503.7180101167976 score+:0 score-:0 nb:7 =l_1c_0 l_1c_1 l_1c_6 l_1c_10 l_1c_11 l_1c_14 l_1c_17
17,# 17 1 target:0 c+:0 c-:0 score:266.71116063869454 score+:0 score-:0 nb:1 =l_1c_12
18,# 18 2 target:0 c+:0 c-:0 score:213.4602289571676 score+:0 score-:0 nb:4 =l_1c_0 l_1c_5 l_1c_14 l_1c_18
19,# 19 3 target:0 c+:0 c-:0 score:185.14295179857345 score+:0 score-:0 nb:1 =l_1c_13
20,# 20 4 target:0 c+:0 c-:0 score:79.33285676106021 score+:0 score-:0 nb:3 =l_1c_0 l_1c_3 l_1c_14
21,# 21 5 target:0 c+:0 c-:0 score:59.59101348433222 score+:0 score-:0 nb:3 =l_1c_0 l_1c_4 l_1c_14
22,# 22 6 target:0 c+:0 c-:0 score:32.736831828948795 score+:0 score-:0 nb:3 =l_1c_0 l_1c_14 l_1c_15
23,# 23 7 target:0 c+:0 c-:0 score:22.450273824119797 score+:0 score-:0 nb:4 =l_1c_0 l_1c_9 l_1c_14 l_1c_17
24,# 24 8 target:0 c+:0 c-:0 score:10.77598070104186 score+:0 score-:0 nb:3 =l_1c_0 l_1c_14 l_1c_19
25,# 25 9 target:0 c+:0 c-:0 score:8.26445388593763 score+:0 score-:0 nb:3 =l_1c_0 l_1c_1 l_1c_7
26,# 26 0 target:1 c+:0 c-:0 score:367.56955512166354 score+:0 score-:0 nb:1 =l_1c_16
27,# 27 1 target:1 c+:0 c-:0 score:266.721420567475 score+:0 score-:0 nb:5 =l_1c_0 l_1c_4 l_1c_5 l_1c_10 l_1c_18
28,# 28 2 target:1 c+:0 c-:0 score:162.15883872032057 score+:0 score-:0 nb:1 =l_1c_2
29,# 29 3 target:1 c+:0 c-:0 score:151.31444485408016 score+:0 score-:0 nb:1 =l_1c_19
30,# 30 4 target:1 c+:0 c-:0 score:117.0823645023695 score+:0 score-:0 nb:4 =l_1c_0 l_1c_3 l_1c_4 l_1c_11
31,# 31 5 target:1 c+:0 c-:0 score:114.32614100023787 score+:0 score-:0 nb:1 =l_1c_15
32,# 32 6 target:1 c+:0 c-:0 score:41.29986960089518 score+:0 score-:0 nb:1 =l_1c_8
33,# 33 7 target:1 c+:0 c-:0 score:27.063753481159523 score+:0 score-:0 nb:3 =l_1c_0 l_1c_4 l_1c_9
34,# 34 8 target:1 c+:0 c-:0 score:20.214896570931323 score+:0 score-:0 nb:3 =l_1c_0 l_1c_4 l_1c_13
35,# 35 9 target:1 c+:0 c-:0 score:17.91437385088104 score+:0 score-:0 nb:3 =l_1c_0 l_1c_7 l_1c_17
36,# 36 0 target:0 c+:0 c-:0 score:1442.962967134055 score+:0 score-:0 nb:5 =l_2c_0 l_2c_2 l_2c_11 l_2c_12 l_2c_13
37,# 37 1 target:0 c+:0 c-:0 score:616.9845102596548 score+:0 score-:0 nb:4 =l_2c_0 l_2c_5 l_2c_11 l_2c_14
38,# 38 2 target:0 c+:0 c-:0 score:477.7659251791894 score+:0 score-:0 nb:3 =l_2c_0 l_2c_10 l_2c_19
39,# 39 3 target:0 c+:0 c-:0 score:317.4561712919683 score+:0 score-:0 nb:6 =l_2c_0 l_2c_7 l_2c_8 l_2c_11 l_2c_17 l_2c_18
40,# 40 4 target:0 c+:0 c-:0 score:249.25475354377588 score+:0 score-:0 nb:4 =l_2c_0 l_2c_1 l_2c_3 l_2c_11
41,# 41 5 target:0 c+:0 c-:0 score:75.328399193075 score+:0 score-:0 nb:3 =l_2c_0 l_2c_4 l_2c_11
42,# 42 6 target:0 c+:0 c-:0 score:59.65772420604607 score+:0 score-:0 nb:5 =l_2c_0 l_2c_6 l_2c_10 l_2c_15 l_2c_16
43,# 43 7 target:0 c+:0 c-:0 score:29.15764433756224 score+:0 score-:0 nb:3 =l_2c_0 l_2c_9 l_2c_11
44,# 44 0 target:1 c+:0 c-:0 score:303.36572422953117 score+:0 score-:0 nb:5 =l_2c_0 l_2c_3 l_2c_9 l_2c_13 l_2c_14
45,# 45 1 target:1 c+:0 c-:0 score:234.06361215749732 score+:0 score-:0 nb:6 =l_2c_0 l_2c_1 l_2c_5 l_2c_6 l_2c_16 l_2c_19
46,# 46 2 target:1 c+:0 c-:0 score:28.135473424253433 score+:0 score-:0 nb:4 =l_2c_0 l_2c_3 l_2c_17 l_2c_18
47,# 47 3 target:1 c+:0 c-:0 score:51.62543767404078 score+:0 score-:0 nb:5 =l_2c_0 l_2c_1 l_2c_2 l_2c_5 l_2c_6
48,# 48 4 target:1 c+:0 c-:0 score:20.146017042985505 score+:0 score-:0 nb:5 =l_2c_0 l_2c_1 l_2c_9 l_2c_12 l_2c_13
49,# 49 5 target:1 c+:0 c-:0 score:15.580962368665357 score+:0 score-:0 nb:5 =l_2c_0 l_2c_1 l_2c_9 l_2c_11 l_2c_13
50,# 50 6 target:1 c+:0 c-:0 score:15.003855881554891 score+:0 score-:0 nb:5 =l_2c_0 l_2c_1 l_2c_4 l_2c_9 l_2c_13
51,# 51 7 target:1 c+:0 c-:0 score:5.406072879804734 score+:0 score-:0 nb:5 =l_2c_0 l_2c_1 l_2c_9 l_2c_13 l_2c_15
